# Source: REN Data Hub Production Breakdown PT.xlsx | Downloaded: 2026-05-12T08:46:33.552467
date,wind_pt,solar_pt,hydro_gen_pt,biomass_pt,gas_ccgt_pt,gas_cogen_pt,coal_gen_pt,imports_pt,exports_pt,pumping_pt,demand_pt
2024-04-15,899.1050595238095,661.0601190476191,3704.5686011904763,362.98497023809523,105.76845238095237,174.96770833333335,0.0,900.6300595238096,790.6636904761905,560.8257440476191,5471.382440476191
2024-04-22,1266.0808035714285,627.546875,2804.486011904762,375.056994047619,52.224999999999994,172.01428571428573,0.0,1186.1455357142859,506.7037202380953,663.7229166666666,5329.577529761905
2024-04-29,1487.5614583333333,652.2257440476191,3109.5349702380954,396.94553571428577,31.46011904761905,144.0456845238095,0.0,766.9819940476191,831.8244047619048,585.1348214285714,5187.563541666667
2024-05-06,2007.0180059523811,577.1074404761905,2054.9683035714284,396.4525297619047,16.823809523809523,147.121875,0.0,1370.3495535714287,208.51607142857142,852.4891369047618,5524.427529761904
2024-05-13,1176.6145833333333,760.6800595238095,1849.1401785714286,390.59747023809524,7.656547619047619,125.45535714285714,0.0,1767.3699404761905,79.26949404761905,578.749255952381,5436.070238095238
2024-05-20,1717.9675595238095,602.027380952381,1884.3315476190478,420.0032738095238,43.20059523809524,135.4327380952381,0.0,1365.9300595238096,158.44419642857142,494.69598214285713,5533.640178571429
2024-05-27,1113.1918154761904,784.5992559523809,1714.429017857143,384.94598214285713,27.030952380952378,181.98303571428573,0.0,1801.593005952381,29.779315476190476,543.425,5437.855208333333
2024-06-03,1482.0205357142859,810.4578869047618,1366.991369047619,414.6791666666667,25.68452380952381,148.0297619047619,0.0,1608.2459821428572,29.097470238095237,468.76294642857147,5375.641369047619
2024-06-10,643.1029761904762,595.6407738095238,1753.741369047619,378.3122023809524,120.30535714285713,171.3361607142857,0.0,2190.6678571428574,9.278422619047618,370.77991071428573,5488.354761904762
2024-06-17,1404.4825892857143,796.5172619047619,1216.4738095238095,368.7857142857143,5.373214285714286,177.2373511904762,0.0,2076.1416666666664,0.0,595.7888392857143,5454.593601190476
2024-06-24,960.390625,714.315625,1435.093005952381,377.65699404761904,18.625,178.38705357142857,0.0,2286.2005952380955,1.6075892857142857,527.9977678571429,5453.261755952381
2024-07-01,738.534375,592.520238095238,1524.1337797619049,350.834375,8.661309523809523,200.1001488095238,0.0,2651.971726190476,0.0,451.5205357142857,5627.133928571428
2024-07-08,1121.9113095238095,879.4607142857143,1349.9488095238096,349.22872023809526,52.44047619047619,191.55833333333334,0.0,2326.0050595238095,6.175297619047619,548.3239583333334,5722.875744047619
2024-07-15,1146.023363095238,847.7797619047619,1065.9063988095238,355.84553571428575,154.4172619047619,193.20401785714287,0.0,2445.0528273809523,0.0,514.3598214285714,5700.645982142857
2024-07-22,960.4818452380953,917.633482142857,1277.020238095238,367.6714285714286,431.33809523809526,216.49419642857143,0.0,1964.986607142857,18.223511904761907,444.7891369047619,5679.911309523809
2024-07-29,1018.9558035714286,861.5590773809523,1275.3168154761904,353.3416666666667,509.5732142857143,221.24910714285713,0.0,2161.3616071428573,0.0,406.4528273809524,6005.218005952381
2024-08-05,1219.034375,901.7005952380953,1059.584375,380.303125,423.06369047619046,212.13333333333335,0.0,2035.8703869047617,5.934375,481.7889880952381,5755.584821428572
2024-08-12,952.7348214285715,895.6333333333333,1122.4611607142858,376.231994047619,388.73273809523806,204.00446428571428,0.0,2168.5245535714284,0.0,422.4434523809524,5699.8918154761905
2024-08-19,1432.103125,897.6046130952382,913.2383928571428,383.22038690476194,269.7142857142857,187.44270833333334,0.0,1768.1446428571428,3.8035714285714284,500.5794642857143,5361.322023809524
2024-08-26,1266.8447916666667,858.0834821428571,961.6202380952382,397.44166666666666,334.16785714285714,152.55520833333335,0.0,1952.3056547619046,2.0767857142857147,499.9520833333333,5438.2434523809525
2024-09-02,905.8854166666666,761.207886904762,1224.1385416666667,404.63348214285713,436.2607142857143,155.83303571428573,0.0,2065.794494047619,12.038988095238095,409.2105654761905,5551.512053571429
2024-09-09,1397.3416666666667,790.1227678571429,982.9681547619048,376.2166666666667,426.70297619047625,168.0456845238095,0.0,1959.2299107142858,2.5330357142857145,536.6895833333334,5573.721726190476
2024-09-16,1861.7892857142856,744.8075892857144,846.3261904761904,364.05401785714287,377.11309523809524,177.28407738095237,0.0,2024.4174107142858,28.392857142857142,676.4465773809524,5695.463988095238
2024-09-23,943.5842261904761,574.1522321428571,1532.1440476190478,328.3385416666667,473.27559523809526,176.05372023809525,0.0,2170.0316964285716,29.564583333333335,406.94419642857144,5768.200446428572
2024-09-30,1695.3156250000002,562.979761904762,1182.1077380952381,312.85877976190477,258.6113095238095,177.4998511904762,0.0,2087.7434523809525,7.863392857142857,593.9197916666666,5691.7303571428565
