# Source: yfinance TTF=F | Downloaded: 2026-05-10T08:13:37.029995
date,ttf_gas
2020-06-17,5.210000038146973
2020-06-18,5.449999809265137
2020-06-19,5.614999771118164
2020-06-22,5.494999885559082
2020-06-23,5.829999923706055
2020-06-24,5.664999961853027
2020-06-25,5.255000114440918
2020-06-26,5.105000019073486
2020-06-29,5.840000152587891
2020-06-30,6.164999961853027
2020-07-01,5.864999771118164
2020-07-02,5.945000171661377
2020-07-06,6.09499979019165
2020-07-07,6.125
2020-07-08,5.934999942779541
2020-07-09,5.755000114440918
2020-07-10,5.474999904632568
2020-07-13,5.110000133514404
2020-07-14,5.085000038146973
2020-07-15,5.224999904632568
2020-07-16,5.059999942779541
2020-07-17,5.114999771118164
2020-07-20,4.730000019073486
2020-07-21,4.789999961853027
2020-07-22,4.829999923706055
2020-07-23,4.985000133514404
2020-07-24,5.010000228881836
2020-07-27,4.784999847412109
2020-07-28,4.960000038146973
2020-07-29,5.175000190734863
2020-07-30,5.224999904632568
2020-07-31,6.025000095367432
2020-08-03,6.800000190734863
2020-08-04,7.355000019073486
2020-08-05,7.320000171661377
2020-08-06,7.940000057220459
2020-08-07,7.929999828338623
2020-08-10,7.590000152587891
2020-08-11,7.414999961853027
2020-08-12,7.170000076293945
2020-08-13,7.309999942779541
2020-08-14,8.020000457763672
2020-08-17,8.180000305175781
2020-08-18,8.550000190734863
2020-08-19,8.354999542236328
2020-08-20,8.149999618530273
2020-08-21,7.619999885559082
2020-08-24,8.359999656677246
2020-08-25,8.864999771118164
2020-08-26,9.149999618530273
2020-08-27,8.869999885559082
2020-08-28,11.170000076293945
2020-08-31,11.239999771118164
2020-09-01,11.295000076293945
2020-09-02,11.109999656677246
2020-09-03,11.734999656677246
2020-09-04,11.680000305175781
2020-09-08,10.800000190734863
2020-09-09,10.734999656677246
2020-09-10,10.515000343322754
2020-09-11,10.494999885559082
2020-09-14,10.704999923706055
2020-09-15,10.895000457763672
2020-09-16,11.319999694824219
2020-09-17,11.119999885559082
2020-09-18,11.475000381469727
2020-09-21,11.494999885559082
2020-09-22,11.704999923706055
2020-09-23,12.020000457763672
2020-09-24,11.635000228881836
2020-09-25,11.664999961853027
2020-09-28,12.350000381469727
2020-09-29,12.279999732971191
2020-09-30,13.28499984741211
2020-10-01,13.180000305175781
2020-10-02,13.024999618530273
2020-10-05,13.420000076293945
2020-10-06,13.305000305175781
2020-10-07,13.710000038146973
2020-10-08,13.899999618530273
2020-10-09,13.755000114440918
2020-10-12,13.84000015258789
2020-10-13,13.595000267028809
2020-10-14,13.869999885559082
2020-10-15,14.239999771118164
2020-10-16,14.5
2020-10-19,14.720000267028809
2020-10-20,14.895000457763672
2020-10-21,14.864999771118164
2020-10-22,15.255000114440918
2020-10-23,15.40999984741211
2020-10-26,14.864999771118164
2020-10-27,14.744999885559082
2020-10-28,14.484999656677246
2020-10-29,14.21500015258789
2020-10-30,14.0600004196167
2020-11-02,13.654999732971191
2020-11-03,13.664999961853027
2020-11-04,13.885000228881836
2020-11-05,14.454999923706055
2020-11-06,13.899999618530273
2020-11-09,13.854999542236328
2020-11-10,14.03499984741211
2020-11-11,14.095000267028809
2020-11-12,14.0
2020-11-13,14.239999771118164
2020-11-16,14.494999885559082
